,boosting_type,learning_rate,max_depth,n_estimators,num_leaves,fit_time,target
1300,dart,0.1,4,25,128,0.01299145221710205,-0.11102610555039219
1299,dart,0.1,4,25,64,0.012543749809265137,-0.11102610555039219
1298,dart,0.1,4,25,32,0.011490392684936523,-0.11102610555039219
1297,dart,0.1,4,25,16,0.013335752487182616,-0.11102610555039219
1301,dart,0.1,4,25,256,0.01470487117767334,-0.11102610555039219
1444,dart,0.1,9,50,16,0.02814164161682129,-0.1109298136349656
1416,dart,0.1,8,50,16,0.02758932113647461,-0.1109298136349656
1500,dart,0.1,-1,50,16,0.029923224449157716,-0.1109298136349656
1472,dart,0.1,10,50,16,0.030475521087646486,-0.1109298136349656
1388,dart,0.1,7,50,16,0.046282172203063965,-0.11085974154553445
36,gbdt,0.1,4,25,8,0.009216213226318359,-0.11033316029031588
120,gbdt,0.1,7,25,8,0.007508397102355957,-0.10984433788811353
176,gbdt,0.1,9,25,8,0.009375643730163575,-0.10984433788811353
148,gbdt,0.1,8,25,8,0.009731578826904296,-0.10984433788811353
204,gbdt,0.1,10,25,8,0.009168076515197753,-0.10984433788811353
92,gbdt,0.1,6,25,8,0.013476681709289551,-0.10984433788811353
64,gbdt,0.1,5,25,8,0.007070016860961914,-0.10984433788811353
232,gbdt,0.1,-1,25,8,0.015176963806152344,-0.10984433788811353
1311,dart,0.1,4,100,16,0.06230783462524414,-0.10844359257820954
1312,dart,0.1,4,100,32,0.06060588359832764,-0.10844359257820954
1315,dart,0.1,4,100,256,0.06544606685638428,-0.10844359257820954
1313,dart,0.1,4,100,64,0.057905721664428714,-0.10844359257820954
1314,dart,0.1,4,100,128,0.058580565452575686,-0.10844359257820954
1655,dart,0.2,8,10,32,0.010527706146240235,-0.10838589975582863
1739,dart,0.2,-1,10,32,0.010924053192138673,-0.10798688262692716
1711,dart,0.2,10,10,32,0.015050435066223144,-0.10798688262692716
1683,dart,0.2,9,10,32,0.010508918762207031,-0.10798688262692716
1627,dart,0.2,7,10,32,0.010801911354064941,-0.10738128433767158
286,gbdt,0.2,4,10,256,0.006383228302001953,-0.10697101391609246
282,gbdt,0.2,4,10,16,0.006719827651977539,-0.10697101391609246
285,gbdt,0.2,4,10,128,0.008582067489624024,-0.10697101391609246
283,gbdt,0.2,4,10,32,0.0067968606948852536,-0.10697101391609246
284,gbdt,0.2,4,10,64,0.006152725219726563,-0.10697101391609246
1599,dart,0.2,6,10,32,0.01092069149017334,-0.10660235352541532
1336,dart,0.1,5,50,256,0.03853714466094971,-0.10512387675580499
1335,dart,0.1,5,50,128,0.033833765983581544,-0.10512387675580499
1334,dart,0.1,5,50,64,0.03339495658874512,-0.10512387675580499
1333,dart,0.1,5,50,32,0.034236478805541995,-0.10512387675580499
1367,dart,0.1,6,100,16,0.06153485774993896,-0.1047732948724453
1339,dart,0.1,5,100,16,0.059377622604370114,-0.10456320404026677
1423,dart,0.1,8,100,16,0.06187827587127685,-0.1044142206717377
1451,dart,0.1,9,100,16,0.06515114307403565,-0.1044142206717377
1507,dart,0.1,-1,100,16,0.07158792018890381,-0.1044142206717377
1479,dart,0.1,10,100,16,0.061556339263916016,-0.1044142206717377
1395,dart,0.1,7,100,16,0.06673293113708496,-0.10436062758160837
1389,dart,0.1,7,50,32,0.1274329423904419,-0.10348250649262937
1417,dart,0.1,8,50,32,0.04328770637512207,-0.10341512852168741
1501,dart,0.1,-1,50,32,0.0424086332321167,-0.10336712864863506
1445,dart,0.1,9,50,32,0.0474027156829834,-0.1033002775573027
1473,dart,0.1,10,50,32,0.04434118270874023,-0.10328487862829254
1361,dart,0.1,6,50,32,0.04206573963165283,-0.10325033087524076
1420,dart,0.1,8,50,256,0.19311301708221434,-0.10318741589968122
1392,dart,0.1,7,50,256,0.13154184818267822,-0.10277018529348068
1391,dart,0.1,7,50,128,0.18095555305480956,-0.10277018529348068
1390,dart,0.1,7,50,64,0.16157641410827636,-0.10271720474740839
1476,dart,0.1,10,50,256,0.21965157985687256,-0.10267379663114297
1418,dart,0.1,8,50,64,0.06708157062530518,-0.10256592472653862
1504,dart,0.1,-1,50,256,0.2220165967941284,-0.10254252379365403
1419,dart,0.1,8,50,128,0.10500271320343017,-0.10247793977396451
1325,dart,0.1,5,25,16,0.015124249458312988,-0.10231862553702652
1398,dart,0.1,7,100,128,0.20622844696044923,-0.10220707169048972
1399,dart,0.1,7,100,256,0.2420114278793335,-0.10220707169048972
1397,dart,0.1,7,100,64,0.1922308921813965,-0.10212528168379369
1474,dart,0.1,10,50,64,0.07127182483673096,-0.10211364185748142
1446,dart,0.1,9,50,64,0.06878247261047363,-0.10208236731275838
1502,dart,0.1,-1,50,64,0.06955904960632324,-0.10203628213963671
1353,dart,0.1,6,25,16,0.013399267196655273,-0.10181823086312014
1905,dart,0.3,8,10,8,0.004011726379394532,-0.10180395730089568
1961,dart,0.3,10,10,8,0.003709292411804199,-0.10180395730089568
1849,dart,0.3,6,10,8,0.005790519714355469,-0.10180395730089568
1821,dart,0.3,5,10,8,0.005700755119323731,-0.10180395730089568
1989,dart,0.3,-1,10,8,0.0038534164428710937,-0.10180395730089568
1933,dart,0.3,9,10,8,0.0038248538970947266,-0.10180395730089568
1877,dart,0.3,7,10,8,0.00507657527923584,-0.10180395730089568
1793,dart,0.3,4,10,8,0.005211353302001953,-0.10174670903653925
1437,dart,0.1,9,25,16,0.015802168846130372,-0.10162303390780046
1465,dart,0.1,10,25,16,0.014869618415832519,-0.10162303390780046
1493,dart,0.1,-1,25,16,0.016329741477966307,-0.10162303390780046
